edge_id,source_strut_id,defect_class,k,neighbor_edge_ids,neighbor_defect_classes,neighbor_distances_mm,missing_neighbor_count,broken_neighbor_count,thin_neighbor_count
E_N001043_N001049,1831,missing,10,"[""E_N001043_N002183"",""E_N001038_N001049"",""E_N001029_N001049"",""E_N001043_N001063"",""E_N001029_N002183"",""E_N001043_N002197"",""E_N001024_N001049"",""E_N001038_N001063"",""E_N001057_N001063"",""E_N001029_N001035""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56]",10,0,0
E_N001043_N001063,1858,missing,1,"[""E_N001057_N001063""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001043_N001063,1858,missing,3,"[""E_N001057_N001063"",""E_N001043_N002197"",""E_N001038_N001063""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N001043_N001063,1858,missing,5,"[""E_N001057_N001063"",""E_N001043_N002197"",""E_N001038_N001063"",""E_N001043_N001049"",""E_N001057_N002197""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N001043_N001063,1858,missing,10,"[""E_N001057_N001063"",""E_N001043_N002197"",""E_N001038_N001063"",""E_N001043_N001049"",""E_N001057_N002197"",""E_N001043_N002183"",""E_N001038_N001049"",""E_N001057_N001077"",""E_N002177_N002197"",""E_N001029_N001049""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.2244069222106573,3.2244069222106577,4.559999999999999,4.56,4.560000000000002]",10,0,0
E_N001043_N002183,3844,missing,1,"[""E_N001043_N001049""]","[""missing""]",[2.2799999999999994],1,0,0
E_N001043_N002183,3844,missing,3,"[""E_N001043_N001049"",""E_N002177_N002183"",""E_N001029_N002183""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N001043_N002183,3844,missing,5,"[""E_N001043_N001049"",""E_N002177_N002183"",""E_N001029_N002183"",""E_N001043_N002197"",""E_N001029_N001049""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N001043_N002183,3844,missing,10,"[""E_N001043_N001049"",""E_N002177_N002183"",""E_N001029_N002183"",""E_N001043_N002197"",""E_N001029_N001049"",""E_N001043_N001063"",""E_N002163_N002183"",""E_N002177_N002197"",""E_N001057_N002197"",""E_N002177_N003317""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.559999999999999,4.559999999999999]",10,0,0
E_N001043_N002197,3873,missing,1,"[""E_N001057_N002197""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001043_N002197,3873,missing,3,"[""E_N001057_N002197"",""E_N001043_N001063"",""E_N002177_N002197""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N001043_N002197,3873,missing,5,"[""E_N001057_N002197"",""E_N001043_N001063"",""E_N002177_N002197"",""E_N001043_N002183"",""E_N001057_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N001043_N002197,3873,missing,10,"[""E_N001057_N002197"",""E_N001043_N001063"",""E_N002177_N002197"",""E_N001043_N002183"",""E_N001057_N001063"",""E_N002191_N002197"",""E_N001043_N001049"",""E_N002177_N002183"",""E_N001057_N002211"",""E_N002177_N003331""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.224406922210655,3.2244069222106573,3.2244069222106577,4.559999999999999,4.559999999999999]",10,0,0
E_N001057_N001063,1859,missing,1,"[""E_N001043_N001063""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001057_N001063,1859,missing,3,"[""E_N001043_N001063"",""E_N001057_N002197"",""E_N001057_N001077""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001]",3,0,0
E_N001057_N001063,1859,missing,5,"[""E_N001043_N001063"",""E_N001057_N002197"",""E_N001057_N001077"",""E_N001043_N002197"",""E_N001038_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,3.224406922210655]",5,0,0
E_N001057_N001063,1859,missing,10,"[""E_N001043_N001063"",""E_N001057_N002197"",""E_N001057_N001077"",""E_N001043_N002197"",""E_N001038_N001063"",""E_N001057_N002211"",""E_N001043_N001049"",""E_N001071_N001077"",""E_N002191_N002197"",""E_N001043_N002183""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,3.224406922210655,3.2244069222106573,4.559999999999999,4.559999999999999,4.56,5.098234988699518]",10,0,0
E_N001057_N001077,1886,missing,1,"[""E_N001071_N001077""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001057_N001077,1886,missing,3,"[""E_N001071_N001077"",""E_N001057_N002211"",""E_N001057_N001063""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001]",3,0,0
E_N001057_N001077,1886,missing,5,"[""E_N001071_N001077"",""E_N001057_N002211"",""E_N001057_N001063"",""E_N001071_N002211"",""E_N001057_N002197""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,3.2244069222106573]",5,0,0
E_N001057_N001077,1886,missing,10,"[""E_N001071_N001077"",""E_N001057_N002211"",""E_N001057_N001063"",""E_N001071_N002211"",""E_N001057_N002197"",""E_N001043_N001063"",""E_N001071_N001091"",""E_N002191_N002211"",""E_N001043_N002197"",""E_N001038_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,3.2244069222106573,4.559999999999999,4.559999999999999,4.56,5.098234988699518,5.098234988699519]",10,0,0
E_N001057_N002197,3872,missing,1,"[""E_N001043_N002197""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001057_N002197,3872,missing,3,"[""E_N001043_N002197"",""E_N001057_N001063"",""E_N002191_N002197""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N001057_N002197,3872,missing,5,"[""E_N001043_N002197"",""E_N001057_N001063"",""E_N002191_N002197"",""E_N001057_N002211"",""E_N001043_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N001057_N002197,3872,missing,10,"[""E_N001043_N002197"",""E_N001057_N001063"",""E_N002191_N002197"",""E_N001057_N002211"",""E_N001043_N001063"",""E_N002177_N002197"",""E_N001057_N001077"",""E_N002191_N002211"",""E_N001043_N002183"",""E_N001071_N002211""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.224406922210655,3.2244069222106573,3.2244069222106577,4.559999999999999,4.559999999999999]",10,0,0
E_N001057_N002211,3901,missing,1,"[""E_N001071_N002211""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001057_N002211,3901,missing,3,"[""E_N001071_N002211"",""E_N001057_N001077"",""E_N002191_N002211""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N001057_N002211,3901,missing,5,"[""E_N001071_N002211"",""E_N001057_N001077"",""E_N002191_N002211"",""E_N001057_N002197"",""E_N001071_N001077""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N001057_N002211,3901,missing,10,"[""E_N001071_N002211"",""E_N001057_N001077"",""E_N002191_N002211"",""E_N001057_N002197"",""E_N001071_N001077"",""E_N001057_N001063"",""E_N002191_N002197"",""E_N001043_N002197"",""E_N001043_N001063"",""E_N001071_N001091""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.2244069222106573,3.2244069222106577,4.559999999999999,5.098234988699518,5.098234988699518]",10,0,0
E_N001071_N001077,1887,missing,1,"[""E_N001057_N001077""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001071_N001077,1887,missing,3,"[""E_N001057_N001077"",""E_N001071_N002211"",""E_N001071_N001091""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001]",3,0,0
E_N001071_N001077,1887,missing,5,"[""E_N001057_N001077"",""E_N001071_N002211"",""E_N001071_N001091"",""E_N001057_N002211"",""E_N001057_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,4.559999999999999]",5,0,0
E_N001071_N001077,1887,missing,10,"[""E_N001057_N001077"",""E_N001071_N002211"",""E_N001071_N001091"",""E_N001057_N002211"",""E_N001057_N001063"",""E_N001057_N002197"",""E_N002191_N002211"",""E_N002205_N002225"",""E_N001085_N002225"",""E_N002191_N002197""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.280000000000001,3.224406922210654,4.559999999999999,5.098234988699518,5.098234988699519,5.098234988699521,5.098234988699522,6.448813844421312]",10,0,0
E_N001071_N001091,1914,missing,1,"[""E_N001071_N001077""]","[""missing""]",[2.280000000000001],1,0,0
E_N001071_N001091,1914,missing,3,"[""E_N001071_N001077"",""E_N001071_N002211"",""E_N001085_N002225""]","[""missing"",""missing"",""missing""]","[2.280000000000001,3.2244069222106573,3.2244069222106573]",3,0,0
E_N001071_N001091,1914,missing,5,"[""E_N001071_N001077"",""E_N001071_N002211"",""E_N001085_N002225"",""E_N001057_N001077"",""E_N002205_N002225""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,3.2244069222106573,3.2244069222106573,4.559999999999999,4.56]",5,0,0
E_N001071_N001091,1914,missing,10,"[""E_N001071_N001077"",""E_N001071_N002211"",""E_N001085_N002225"",""E_N001057_N001077"",""E_N002205_N002225"",""E_N001057_N002211"",""E_N002191_N002211"",""E_N002205_N003359"",""E_N001057_N001063"",""E_N002205_N003345""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,3.2244069222106573,3.2244069222106573,4.559999999999999,4.56,5.098234988699518,6.448813844421312,6.839999999999998,6.84,7.2099930651839035]",10,0,0
E_N001071_N002211,3900,missing,1,"[""E_N001057_N002211""]","[""missing""]",[2.2799999999999976],1,0,0
E_N001071_N002211,3900,missing,3,"[""E_N001057_N002211"",""E_N001071_N001077"",""E_N001057_N001077""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,3.224406922210654]",3,0,0
E_N001071_N002211,3900,missing,5,"[""E_N001057_N002211"",""E_N001071_N001077"",""E_N001057_N001077"",""E_N002191_N002211"",""E_N001071_N001091""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,3.224406922210654,3.224406922210655,3.2244069222106573]",5,0,0
E_N001071_N002211,3900,missing,10,"[""E_N001057_N002211"",""E_N001071_N001077"",""E_N001057_N001077"",""E_N002191_N002211"",""E_N001071_N001091"",""E_N002205_N002225"",""E_N001057_N002197"",""E_N002205_N003345"",""E_N001085_N002225"",""E_N001057_N001063""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,3.224406922210654,3.224406922210655,3.2244069222106573,3.2244069222106577,4.559999999999999,4.559999999999999,4.560000000000002,5.098234988699518]",10,0,0
E_N001085_N002225,3928,missing,1,"[""E_N001071_N001091""]","[""missing""]",[3.2244069222106573],1,0,0
E_N001085_N002225,3928,missing,3,"[""E_N001071_N001091"",""E_N002205_N002225"",""E_N002219_N003359""]","[""missing"",""missing"",""missing""]","[3.2244069222106573,3.2244069222106577,4.559999999999999]",3,0,0
E_N001085_N002225,3928,missing,5,"[""E_N001071_N001091"",""E_N002205_N002225"",""E_N002219_N003359"",""E_N001071_N002211"",""E_N002205_N003359""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[3.2244069222106573,3.2244069222106577,4.559999999999999,4.560000000000002,5.098234988699519]",5,0,0
E_N001085_N002225,3928,missing,10,"[""E_N001071_N001091"",""E_N002205_N002225"",""E_N002219_N003359"",""E_N001071_N002211"",""E_N002205_N003359"",""E_N001071_N001077"",""E_N002205_N003345"",""E_N001057_N002211"",""E_N001057_N001077"",""E_N002191_N002211""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[3.2244069222106573,3.2244069222106577,4.559999999999999,4.560000000000002,5.098234988699519,5.098234988699522,6.448813844421315,6.84,7.209993065183904,7.209993065183904]",10,0,0
E_N001365_N001380,4447,missing,1,"[""E_N001379_N001506""]","[""missing""]",[3.2244069222106564],1,0,0
E_N001365_N001380,4447,missing,3,"[""E_N001379_N001506"",""E_N001491_N001506"",""E_N000358_N001495""]","[""missing"",""missing"",""broken""]","[3.2244069222106564,4.56,5.3470739661987094]",2,1,0
E_N001365_N001380,4447,missing,5,"[""E_N001379_N001506"",""E_N001491_N001506"",""E_N000358_N001495"",""E_N000251_N000361"",""E_N000361_N000363""]","[""missing"",""missing"",""broken"",""broken"",""broken""]","[3.2244069222106564,4.56,5.3470739661987094,7.209993065183904,8.530978841844586]",2,3,0
E_N001365_N001380,4447,missing,10,"[""E_N001379_N001506"",""E_N001491_N001506"",""E_N000358_N001495"",""E_N000251_N000361"",""E_N000361_N000363"",""E_N003511_N003526"",""E_N003466_N003471"",""E_N003450_N003466"",""E_N003466_N004589"",""E_N003450_N003455""]","[""missing"",""missing"",""broken"",""broken"",""broken"",""missing"",""broken"",""broken"",""broken"",""broken""]","[3.2244069222106564,4.56,5.3470739661987094,7.209993065183904,8.530978841844586,9.67322076663197,19.413500457156093,21.509476981089055,21.68997925310211,22.046550750627635]",3,7,0
E_N001379_N001506,4665,missing,1,"[""E_N001365_N001380""]","[""missing""]",[3.2244069222106564],1,0,0
E_N001379_N001506,4665,missing,3,"[""E_N001365_N001380"",""E_N001491_N001506"",""E_N000358_N001495""]","[""missing"",""missing"",""broken""]","[3.2244069222106564,3.224406922210658,5.812882245495777]",2,1,0
E_N001379_N001506,4665,missing,5,"[""E_N001365_N001380"",""E_N001491_N001506"",""E_N000358_N001495"",""E_N000251_N000361"",""E_N000361_N000363""]","[""missing"",""missing"",""broken"",""broken"",""broken""]","[3.2244069222106564,3.224406922210658,5.812882245495777,7.209993065183905,8.530978841844588]",2,3,0
E_N001379_N001506,4665,missing,10,"[""E_N001365_N001380"",""E_N001491_N001506"",""E_N000358_N001495"",""E_N000251_N000361"",""E_N000361_N000363"",""E_N003511_N003526"",""E_N003466_N003471"",""E_N003450_N003466"",""E_N003466_N004589"",""E_N003450_N003455""]","[""missing"",""missing"",""broken"",""broken"",""broken"",""missing"",""broken"",""broken"",""broken"",""broken""]","[3.2244069222106564,3.224406922210658,5.812882245495777,7.209993065183905,8.530978841844588,11.625764490991546,22.046550750627635,24.236732453035,24.29029435803527,24.819556805068054]",3,7,0
E_N001491_N001506,4667,missing,1,"[""E_N001379_N001506""]","[""missing""]",[3.224406922210658],1,0,0
E_N001491_N001506,4667,missing,3,"[""E_N001379_N001506"",""E_N000358_N001495"",""E_N001365_N001380""]","[""missing"",""broken"",""missing""]","[3.224406922210658,4.265489420922294,4.56]",2,1,0
E_N001491_N001506,4667,missing,5,"[""E_N001379_N001506"",""E_N000358_N001495"",""E_N001365_N001380"",""E_N000251_N000361"",""E_N000361_N000363""]","[""missing"",""broken"",""missing"",""broken"",""broken""]","[3.224406922210658,4.265489420922294,4.56,7.209993065183905,7.209993065183905]",2,3,0
E_N001491_N001506,4667,missing,10,"[""E_N001379_N001506"",""E_N000358_N001495"",""E_N001365_N001380"",""E_N000251_N000361"",""E_N000361_N000363"",""E_N003511_N003526"",""E_N003466_N003471"",""E_N003466_N004589"",""E_N003450_N003466"",""E_N003450_N003455""]","[""missing"",""broken"",""missing"",""broken"",""broken"",""missing"",""broken"",""broken"",""broken"",""broken""]","[3.224406922210658,4.265489420922294,4.56,7.209993065183905,7.209993065183905,13.294570320247283,20.958644994369266,23.307355062297393,23.36304774638788,23.85843247156024]",3,7,0
E_N002146_N002155,3790,missing,1,"[""E_N002146_N003289""]","[""missing""]",[2.2799999999999985],1,0,0
E_N002146_N002155,3790,missing,3,"[""E_N002146_N003289"",""E_N001012_N002155"",""E_N002149_N002155""]","[""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.2800000000000002]",3,0,0
E_N002146_N002155,3790,missing,5,"[""E_N002146_N003289"",""E_N001012_N002155"",""E_N002149_N002155"",""E_N001012_N002152"",""E_N002149_N003289""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.2800000000000002,2.7924183067728237,3.224406922210656]",5,0,0
E_N002146_N002155,3790,missing,10,"[""E_N002146_N003289"",""E_N001012_N002155"",""E_N002149_N002155"",""E_N001012_N002152"",""E_N002149_N003289"",""E_N001015_N002155"",""E_N001012_N001016"",""E_N001012_N001021"",""E_N002149_N002169"",""E_N003280_N003289""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.2800000000000002,2.7924183067728237,3.224406922210656,3.2244069222106573,3.6049965325919526,4.56,4.56,4.56]",10,0,0
